"Source","Line","Status","Title","Tokens"
"期末六页A4速查表_v108_母题层级强化版.tex","875","likely-covered","势函数/流函数/圆柱/镜像/机翼","势函数|流函数|圆柱|镜像"
"期末六页A4速查表_v108_母题层级强化版.tex","877","likely-covered","速度场/连续/有旋/无旋/剪切板","速度场|连续|有旋|无旋"
"期末六页A4速查表_v108_母题层级强化版.tex","879","likely-covered","圆柱/物面压力积分","圆柱|物面压力积分"
"期末六页A4速查表_v108_母题层级强化版.tex","881","likely-covered","势流结论句","势流结论句"
"期末六页A4速查表_v108_母题层级强化版.tex","883","likely-covered","达朗贝尔佯谬句","达朗贝尔佯谬句"
"期末六页A4速查表_v108_母题层级强化版.tex","885","likely-covered","半圆柱/圆柱浮起","半圆柱|圆柱浮起"
"期末六页A4速查表_v108_母题层级强化版.tex","887","likely-covered","点源靠壁最大速度","点源靠壁最大速度"
"期末六页A4速查表_v108_母题层级强化版.tex","889","likely-covered","水下半圆球/半圆柱开孔","水下半圆球|半圆柱开孔"
"期末六页A4速查表_v108_母题层级强化版.tex","892","likely-covered","理想流体/势流题干模型压缩","理想流体|势流题干模型压缩"
"期末六页A4速查表_v108_母题层级强化版.tex","893","likely-covered","环形路径速度环量","环形路径速度环量"
"期末六页A4速查表_v108_母题层级强化版.tex","895","likely-covered","势流方程推导","势流方程推导"
"期末六页A4速查表_v108_母题层级强化版.tex","897","likely-covered","均匀流绕圆柱推导题","均匀流绕圆柱推导题"
"期末六页A4速查表_v108_母题层级强化版.tex","899","likely-covered","点源/点汇/点涡叠加题","点源|点汇|点涡叠加题"
"期末六页A4速查表_v108_母题层级强化版.tex","901","likely-covered","边角流动题","边角流动题"
"期末六页A4速查表_v108_母题层级强化版.tex","903","likely-covered","势流应用题干模型压缩","势流应用题干模型压缩"
"期末六页A4速查表_v108_母题层级强化版.tex","904","likely-covered","半圆柱屋顶受升力","半圆柱屋顶受升力"
"期末六页A4速查表_v108_母题层级强化版.tex","906","likely-covered","半圆柱水底浮起","半圆柱水底浮起"
"期末六页A4速查表_v108_母题层级强化版.tex","908","likely-covered","壁面点源最大速度","壁面点源最大速度"
"期末六页A4速查表_v108_母题层级强化版.tex","910","likely-covered","流函数Poisson方程","流函数Poisson方程"
"期末六页A4速查表_v108_母题层级强化版.tex","912","likely-covered","速度场+势函数","速度场+势函数"
"期末六页A4速查表_v108_母题层级强化版.tex","916","likely-covered","势流基本关系","势流基本关系"
"期末六页A4速查表_v108_母题层级强化版.tex","918","likely-covered","圆柱绕流","圆柱绕流"
"期末六页A4速查表_v108_母题层级强化版.tex","920","likely-covered","环量升力","环量升力"
"期末六页A4速查表_v108_母题层级强化版.tex","922","likely-covered","错13：把流函数当势函数","错13|把流函数当势函数"
"期末六页A4速查表_v108_母题层级强化版.tex","924","likely-covered","标准解模板：势流","标准解模板|势流"
"期末六页A4速查表_v108_母题层级强化版.tex","926","likely-covered","Rankine卵形","Rankine卵形"
"期末六页A4速查表_v108_母题层级强化版.tex","928","likely-covered","偶极子物理意义","偶极子物理意义"
"期末六页A4速查表_v108_母题层级强化版.tex","930","likely-covered","机翼升力","机翼升力"
"期末六页A4速查表_v108_母题层级强化版.tex","932","likely-covered","为什么有流函数","为什么有流函数"
"期末六页A4速查表_v108_母题层级强化版.tex","934","likely-covered","为什么有势函数","为什么有势函数"
"期末六页A4速查表_v108_母题层级强化版.tex","936","likely-covered","为什么圆柱理想阻力为0","为什么圆柱理想阻力为0"
"期末六页A4速查表_v108_母题层级强化版.tex","938","likely-covered","模板：势流叠加流程","模板|势流叠加流程"
"期末六页A4速查表_v108_母题层级强化版.tex","940","likely-covered","模板：圆柱有环量流程","模板|圆柱有环量流程"
"期末六页A4速查表_v108_母题层级强化版.tex","942","likely-covered","图像：圆柱/球外绕","图像|圆柱|球外绕"
"期末六页A4速查表_v108_母题层级强化版.tex","944","likely-covered","题干给 、源汇、圆柱、壁面","题干给|源汇|圆柱|壁面"
"期末六页A4速查表_v108_母题层级强化版.tex","946","likely-covered","连续/流函数/势函数证明","连续|流函数|势函数证明"
"期末六页A4速查表_v108_母题层级强化版.tex","948","likely-covered","流函数存在与物理意义","流函数存在与物理意义"
"期末六页A4速查表_v108_母题层级强化版.tex","950","likely-covered","图里有“圆柱/球绕流”","图里有“圆柱|球绕流”"
"期末六页A4速查表_v108_母题层级强化版.tex","956","likely-covered","基本公式","基本公式"
"期末六页A4速查表_v108_母题层级强化版.tex","970","likely-covered","临界/阻塞","临界|阻塞"
"期末六页A4速查表_v108_母题层级强化版.tex","977","likely-covered","总量、静量、背压别混","总量|静量|背压别混"
"期末六页A4速查表_v108_母题层级强化版.tex","980","likely-covered","面积--马赫数","面积--马赫数"
"期末六页A4速查表_v108_母题层级强化版.tex","987","likely-covered","质量流量","质量流量"
"期末六页A4速查表_v108_母题层级强化版.tex","994","likely-covered","Ma作为中间变量","Ma作为中间变量"
"期末六页A4速查表_v108_母题层级强化版.tex","997","likely-covered","Laval 背压状态","Laval|背压状态"
"期末六页A4速查表_v108_母题层级强化版.tex","1007","likely-covered","收缩喷管题","收缩喷管题"
"期末六页A4速查表_v108_母题层级强化版.tex","1010","likely-covered","收缩喷管/背压标准步骤","收缩喷管|背压标准步骤"
"期末六页A4速查表_v108_母题层级强化版.tex","1013","likely-covered","Laval面积/流量题","Laval面积|流量题"
"期末六页A4速查表_v108_母题层级强化版.tex","1015","likely-covered","Laval面积比标准步骤","Laval面积比标准步骤"
"期末六页A4速查表_v108_母题层级强化版.tex","1018","likely-covered","文丘里质量流量计","文丘里质量流量计"
"期末六页A4速查表_v108_母题层级强化版.tex","1020","likely-covered","可压文丘里流量计标准步骤","可压文丘里流量计标准步骤"
"期末六页A4速查表_v108_母题层级强化版.tex","1022","likely-covered","可压缩题判断树","可压缩题判断树"
"期末六页A4速查表_v108_母题层级强化版.tex","1024","likely-covered","空气小表：等熵/面积/PM/正激波","空气小表|等熵|面积|PM"
"期末六页A4速查表_v108_母题层级强化版.tex","1026","likely-covered","答题检查句","答题检查句"
"期末六页A4速查表_v108_母题层级强化版.tex","1028","likely-covered","可压缩基础题","可压缩基础题"
"期末六页A4速查表_v108_母题层级强化版.tex","1030","likely-covered","喷管出口状态三句话","喷管出口状态三句话"
"期末六页A4速查表_v108_母题层级强化版.tex","1032","likely-covered","面积比求M查表替代","面积比求M查表替代"
"期末六页A4速查表_v108_母题层级强化版.tex","1034","likely-covered","质量流量检查","质量流量检查"
"期末六页A4速查表_v108_母题层级强化版.tex","1038","likely-covered","势流与理想不可压模型速解","势流与理想不可压模型速解"
"期末六页A4速查表_v108_母题层级强化版.tex","1039","likely-covered","弹性模量/声速","弹性模量|声速"
"期末六页A4速查表_v108_母题层级强化版.tex","1041","likely-covered","飞机声音/马赫锥","飞机声音|马赫锥"
"期末六页A4速查表_v108_母题层级强化版.tex","1043","likely-covered","滞止量题","滞止量题"
"期末六页A4速查表_v108_母题层级强化版.tex","1045","likely-covered","收缩喷管背压型","收缩喷管背压型"
"期末六页A4速查表_v108_母题层级强化版.tex","1047","likely-covered","Laval面积比型","Laval面积比型"
"期末六页A4速查表_v108_母题层级强化版.tex","1049","likely-covered","可压文丘里流量计型","可压文丘里流量计型"
"期末六页A4速查表_v108_母题层级强化版.tex","1051","likely-covered","Laval背压图文字版","Laval背压图文字版"
"期末六页A4速查表_v108_母题层级强化版.tex","1053","likely-covered","喷管/背压/阻塞/质量流量","喷管|背压|阻塞|质量流量"
"期末六页A4速查表_v108_母题层级强化版.tex","1055","likely-covered","压缩性/弹性模量","压缩性|弹性模量"
"期末六页A4速查表_v108_母题层级强化版.tex","1057","likely-covered","马赫锥/扰动传播","马赫锥|扰动传播"
"期末六页A4速查表_v108_母题层级强化版.tex","1059","likely-covered","面积--马赫数表怎么用","面积--马赫数表怎么用"
"期末六页A4速查表_v108_母题层级强化版.tex","1061","likely-covered","喉部、临界、阻塞","喉部|临界|阻塞"
"期末六页A4速查表_v108_母题层级强化版.tex","1063","likely-covered","亚声速/超声速面积效应","亚声速|超声速面积效应"
"期末六页A4速查表_v108_母题层级强化版.tex","1065","likely-covered","“不可压无旋”","“不可压无旋”"
"期末六页A4速查表_v108_母题层级强化版.tex","1067","likely-covered","“背压降低”","“背压降低”"
"期末六页A4速查表_v108_母题层级强化版.tex","1069","likely-covered","阻塞句","阻塞句"
"期末六页A4速查表_v108_母题层级强化版.tex","1071","likely-covered","可压缩流动题干模型压缩","可压缩流动题干模型压缩"
"期末六页A4速查表_v108_母题层级强化版.tex","1072","likely-covered","收缩喷管背压","收缩喷管背压"
"期末六页A4速查表_v108_母题层级强化版.tex","1074","likely-covered","可压文丘里流量计","可压文丘里流量计"
"期末六页A4速查表_v108_母题层级强化版.tex","1076","likely-covered","喷管背压状态判断","喷管背压状态判断"
"期末六页A4速查表_v108_母题层级强化版.tex","1078","likely-covered","“判断阻塞”","“判断阻塞”"
"期末六页A4速查表_v108_母题层级强化版.tex","1080","likely-covered","收缩喷管+背压","收缩喷管+背压"
"期末六页A4速查表_v108_母题层级强化版.tex","1082","likely-covered","Laval+面积比","Laval+面积比"
"期末六页A4速查表_v108_母题层级强化版.tex","1084","likely-covered","水击/声速概念","水击|声速概念"
"期末六页A4速查表_v108_母题层级强化版.tex","1086","likely-covered","马赫数和总量","马赫数和总量"
